price,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp,subject
20,1933,25,13,1,2014-09-09T14:36:37Z,Graphic Design
20,1504,10,9,1.5,2016-01-05T20:31:49Z,Graphic Design
20,1332,31,24,2,2014-12-06T05:51:03Z,Graphic Design
70,1150,68,25,3.5,2016-01-10T16:24:47Z,Graphic Design
50,1056,15,8,0.566666667,2015-10-09T23:10:51Z,Graphic Design
30,1350,29,11,0.633333333,2014-08-29T08:03:27Z,Graphic Design
20,1586,8,5,0.516666667,2016-03-04T19:00:46Z,Graphic Design
200,821,15,5,0.533333333,2015-10-14T21:42:40Z,Graphic Design
65,56,16,7,0.566666667,2017-04-18T16:12:42Z,Graphic Design
200,1150,10,13,1,2015-10-14T22:05:30Z,Graphic Design
20,1557,11,12,1.5,2014-09-16T13:09:16Z,Graphic Design
40,246,30,12,0.683333333,2016-03-03T20:58:21Z,Graphic Design
0,3103,42,11,0.666666667,2016-04-07T23:57:25Z,Graphic Design
75,1090,14,45,4.5,2015-06-19T22:25:42Z,Graphic Design
50,1235,15,10,1,2015-07-07T23:16:37Z,Graphic Design
0,946,3,6,0.666666667,2017-06-20T17:57:00Z,Graphic Design
50,1500,11,9,0.683333333,2014-09-09T14:16:50Z,Graphic Design
20,1452,21,27,2,2015-01-08T19:48:25Z,Graphic Design
30,24,5,122,12,2016-01-29T02:54:19Z,Graphic Design
70,3,1,20,3.5,2017-06-23T21:37:55Z,Graphic Design
20,20,3,5,0.683333333,2016-04-26T17:26:44Z,Graphic Design
20,33,3,19,3,2015-06-08T16:42:57Z,Graphic Design
20,97,9,124,13.5,2016-07-05T00:18:50Z,Graphic Design
80,8,1,43,5.5,2016-12-14T01:25:19Z,Graphic Design
200,4,2,8,1,2017-03-31T17:16:15Z,Graphic Design
125,10,3,55,2.5,2016-04-27T04:22:31Z,Graphic Design
50,2,1,12,1.5,2017-03-24T00:39:48Z,Graphic Design
20,5,2,9,0.6,2016-12-22T14:39:13Z,Graphic Design
20,1,1,11,1.5,2017-01-13T20:08:41Z,Graphic Design
20,3,1,9,1.5,2014-04-02T21:24:33Z,Graphic Design
50,311,49,163,10.5,2016-03-08T16:53:07Z,Graphic Design
45,447,6,23,3.5,2016-08-05T19:07:42Z,Graphic Design
20,616,3,19,1.5,2016-05-23T06:13:16Z,Graphic Design
40,797,13,70,14,2016-05-31T21:27:22Z,Graphic Design
20,549,10,8,1,2016-04-12T01:24:14Z,Graphic Design
20,274,10,49,3.5,2014-04-04T16:21:31Z,Graphic Design
45,709,14,31,2.5,2014-12-08T10:43:52Z,Graphic Design
0,3812,68,11,1.5,2015-06-12T18:37:40Z,Graphic Design
100,1373,5,63,2.5,2015-11-18T17:47:26Z,Graphic Design
20,441,53,34,6.5,2015-05-18T21:16:23Z,Graphic Design
60,201,0,12,1,2017-04-18T00:47:52Z,Graphic Design
25,661,4,10,1.5,2016-02-07T22:55:27Z,Graphic Design
150,300,40,77,4.5,2015-09-04T15:37:36Z,Graphic Design
70,211,34,66,6.5,2015-12-30T01:54:02Z,Graphic Design
30,65,8,20,1.5,2016-09-27T14:20:14Z,Graphic Design
20,43,12,46,9.5,2016-12-26T18:58:09Z,Graphic Design
30,44,13,19,2,2017-02-06T21:39:19Z,Graphic Design
100,33,3,41,1.5,2017-06-13T04:15:20Z,Graphic Design
135,20,8,53,12.5,2017-06-28T03:28:04Z,Graphic Design
80,37,6,131,12.5,2017-04-19T06:48:47Z,Graphic Design
60,190,25,36,2,2015-12-22T00:06:02Z,Graphic Design
30,129,27,43,9,2016-12-29T01:19:32Z,Graphic Design
30,123,12,48,3,2016-02-16T17:10:15Z,Graphic Design
20,38,3,25,1,2016-11-21T19:52:01Z,Graphic Design
0,3251,158,13,0.516666667,2016-07-13T16:57:42Z,Graphic Design
200,2091,11,26,2.5,2015-06-08T18:46:45Z,Graphic Design
20,1002,29,44,6.5,2015-07-10T22:09:07Z,Graphic Design
80,806,53,28,2.5,2014-10-08T22:31:26Z,Graphic Design
195,389,20,43,3,2016-11-05T19:25:03Z,Graphic Design
0,1031,9,8,0.65,2017-06-08T22:46:39Z,Graphic Design
20,500,29,17,2,2015-11-09T19:30:18Z,Graphic Design
200,68,11,48,4.5,2017-05-10T17:12:51Z,Graphic Design
20,651,5,12,0.666666667,2016-08-08T17:51:02Z,Graphic Design
50,341,57,35,7,2016-01-10T16:16:39Z,Graphic Design
25,867,203,22,3,2013-09-24T18:21:26Z,Graphic Design
35,142,35,9,0.7,2017-04-05T22:44:22Z,Graphic Design
95,1825,24,33,2.5,2015-03-05T22:37:01Z,Graphic Design
0,24687,423,13,0.733333333,2012-10-10T23:34:55Z,Graphic Design
30,2266,26,10,1,2015-08-13T18:54:20Z,Graphic Design
0,5175,470,7,0.5,2016-08-14T22:04:11Z,Graphic Design
0,3512,58,17,1.5,2017-03-30T16:26:36Z,Graphic Design
200,797,30,37,2,2016-08-10T17:31:33Z,Graphic Design
145,2745,61,67,8.5,2015-02-19T03:39:50Z,Graphic Design
95,2361,74,40,5.5,2013-09-24T03:52:32Z,Graphic Design
40,1530,49,25,4,2015-11-12T17:01:44Z,Graphic Design
20,1873,121,14,1,2013-10-20T07:39:55Z,Graphic Design
100,1338,38,35,3,2015-11-11T01:26:13Z,Graphic Design
165,1479,49,82,6.5,2015-04-30T19:41:43Z,Graphic Design
30,38,6,34,4,2017-06-12T13:19:09Z,Graphic Design
30,934,143,41,12,2015-02-02T14:24:21Z,Graphic Design
100,50,5,16,1.5,2017-06-06T14:22:28Z,Graphic Design
100,27,7,12,2.5,2017-06-27T02:48:29Z,Graphic Design
0,6429,654,31,2.5,2015-09-23T15:30:59Z,Graphic Design
25,422,120,31,3.5,2015-03-05T19:16:43Z,Graphic Design
120,410,15,62,7.5,2016-08-22T19:07:23Z,Graphic Design
135,15,0,6,1,2017-07-03T01:15:29Z,Graphic Design
35,115,15,56,5.5,2017-02-06T14:36:41Z,Graphic Design
20,272,11,12,2,2016-12-22T15:20:50Z,Graphic Design
20,280,46,33,5,2016-02-10T00:25:00Z,Graphic Design
70,354,27,98,13,2016-01-04T18:29:16Z,Graphic Design
0,44044,1563,45,7.5,2015-01-22T11:18:06Z,Graphic Design
145,1367,61,31,3,2015-08-06T20:22:52Z,Graphic Design
25,1754,52,79,12.5,2014-11-25T17:47:46Z,Graphic Design
195,2067,8,18,1.5,2015-04-26T19:50:34Z,Graphic Design
0,5301,125,77,6.5,2016-06-21T02:49:47Z,Graphic Design
0,4294,143,15,1,2016-03-17T18:15:21Z,Graphic Design
20,1679,24,15,1,2015-09-17T18:46:40Z,Graphic Design
50,327,0,14,1,2017-05-02T04:52:52Z,Graphic Design
30,740,20,12,0.583333333,2016-12-02T18:27:20Z,Graphic Design
30,1348,6,14,1,2016-10-12T17:13:16Z,Graphic Design
30,1249,44,19,3,2014-01-28T02:30:26Z,Graphic Design
135,1275,26,42,3.5,2015-05-27T19:07:13Z,Graphic Design
75,3117,30,62,4.5,2015-05-06T00:47:09Z,Graphic Design
140,896,21,108,10,2017-02-20T17:42:07Z,Graphic Design
20,4208,25,19,1,2015-08-03T22:10:33Z,Graphic Design
20,3903,51,13,1.5,2013-08-17T02:34:46Z,Graphic Design
95,1710,13,16,1,2016-05-15T18:57:39Z,Graphic Design
20,1606,8,9,0.733333333,2016-09-07T20:28:12Z,Graphic Design
0,4776,115,18,0.566666667,2017-03-03T03:20:22Z,Graphic Design
0,23229,2215,12,1,2015-11-09T19:10:57Z,Graphic Design
25,1456,62,77,6.5,2016-07-06T21:08:43Z,Graphic Design
95,1534,24,23,1.5,2016-05-03T00:54:17Z,Graphic Design
50,2199,28,16,1,2016-02-03T20:23:32Z,Graphic Design
70,1202,68,36,3.5,2016-04-29T00:39:55Z,Graphic Design
20,2004,4,9,0.566666667,2017-02-22T23:08:38Z,Graphic Design
90,778,2,24,1.5,2017-04-04T15:04:21Z,Graphic Design
45,502,0,15,2.5,2017-05-27T00:01:54Z,Graphic Design
100,1526,3,24,2,2016-10-12T20:22:14Z,Graphic Design
50,1468,190,141,8,2015-08-18T19:30:59Z,Graphic Design
95,798,198,25,0.666666667,2016-04-06T20:48:07Z,Graphic Design
30,2044,108,25,4,2015-02-05T18:05:18Z,Graphic Design
85,1310,9,20,1,2017-01-10T21:46:22Z,Graphic Design
20,1145,42,20,0.633333333,2016-09-06T23:42:39Z,Graphic Design
75,326,6,43,1,2017-07-03T17:23:39Z,Graphic Design
195,2228,96,51,4.5,2015-06-22T23:52:21Z,Graphic Design
20,2420,27,21,1.5,2016-08-27T23:43:41Z,Graphic Design
45,387,24,24,2,2013-05-13T12:59:21Z,Graphic Design
20,421,10,18,1,2016-07-21T14:08:04Z,Graphic Design
20,987,2,29,1.5,2015-02-23T08:05:26Z,Graphic Design
55,324,7,14,1,2017-03-01T00:56:31Z,Graphic Design
20,319,11,35,2,2016-10-24T15:44:34Z,Graphic Design
115,1087,6,24,2,2015-04-27T21:32:04Z,Graphic Design
20,270,28,118,8,2014-12-17T14:01:35Z,Graphic Design
20,124,8,16,1.5,2014-12-17T18:16:16Z,Graphic Design
20,371,5,26,3.5,2016-09-06T16:43:47Z,Graphic Design
50,1098,3,34,1.5,2015-10-14T22:01:19Z,Graphic Design
150,107,16,82,8,2016-06-28T19:02:59Z,Graphic Design
25,507,2,7,0.616666667,2016-03-08T22:05:33Z,Graphic Design
45,646,30,25,2,2013-05-11T17:38:32Z,Graphic Design
20,1738,8,166,10.5,2015-05-22T20:50:12Z,Graphic Design
35,2354,12,37,3,2014-09-17T13:20:56Z,Graphic Design
20,238,25,8,1.5,2016-03-14T16:25:09Z,Graphic Design
185,165,17,11,1.5,2016-08-09T14:07:47Z,Graphic Design
20,1080,15,13,2,2015-10-12T21:21:22Z,Graphic Design
20,489,10,5,0.683333333,2017-05-01T22:06:06Z,Graphic Design
30,706,10,24,5.5,2016-03-08T17:30:36Z,Graphic Design
20,507,42,36,3,2014-09-19T00:58:59Z,Graphic Design
20,770,8,8,1,2016-05-06T15:54:32Z,Graphic Design
95,1028,2,26,2,2016-03-17T18:49:15Z,Graphic Design
20,545,13,23,2,2016-03-20T20:57:08Z,Graphic Design
25,690,162,19,1,2016-03-25T20:50:23Z,Graphic Design
200,2911,17,35,5,2015-05-25T19:01:26Z,Graphic Design
100,734,9,36,1,2016-12-06T22:13:44Z,Graphic Design
30,4353,23,57,3.5,2015-02-09T13:36:24Z,Graphic Design
55,521,5,23,2.5,2017-04-04T21:04:48Z,Graphic Design
20,3481,37,6,1.5,2015-01-15T19:59:29Z,Graphic Design
200,711,48,105,12.5,2016-08-08T22:30:17Z,Graphic Design
95,1123,31,13,0.633333333,2016-05-23T18:15:45Z,Graphic Design
0,12103,576,18,1,2015-09-24T19:47:45Z,Graphic Design
95,1418,57,19,1.5,2015-03-22T23:59:21Z,Graphic Design
20,3390,49,29,4.5,2014-08-23T23:17:22Z,Graphic Design
0,53851,1779,45,4.5,2014-11-30T04:22:11Z,Graphic Design
25,3,3,12,0.666666667,2015-03-23T17:37:40Z,Graphic Design
20,1,0,6,1.5,2016-09-13T16:14:44Z,Graphic Design
20,3,0,7,1,2014-04-15T21:38:52Z,Graphic Design
20,1,0,27,1,2016-02-08T19:47:44Z,Graphic Design
40,2,0,34,1.5,2014-05-08T16:34:34Z,Graphic Design
20,1,0,13,3.5,2015-11-24T17:36:47Z,Graphic Design
20,1,0,14,3.5,2015-11-24T17:17:32Z,Graphic Design
20,2,0,7,0.566666667,2014-04-15T21:55:17Z,Graphic Design
20,1,0,8,1,2014-04-04T21:27:35Z,Graphic Design
40,0,0,13,2.5,2014-04-04T21:23:23Z,Graphic Design
20,0,0,5,1,2014-04-01T21:50:32Z,Graphic Design
20,0,0,9,0.616666667,2014-04-15T21:48:55Z,Graphic Design
35,3,1,21,2.5,2014-04-01T21:08:52Z,Graphic Design
20,25,5,30,9.5,2016-02-25T17:18:41Z,Graphic Design
20,1,1,5,0.616666667,2014-04-01T21:48:16Z,Graphic Design
20,108,3,44,5.5,2015-08-19T01:06:26Z,Graphic Design
20,13,3,22,2,2014-06-17T15:15:28Z,Graphic Design
20,11,4,59,7,2014-07-20T11:12:36Z,Graphic Design
65,37,0,49,4,2017-03-22T18:44:05Z,Graphic Design
195,7,0,87,8.5,2017-05-15T21:32:29Z,Graphic Design
30,1,1,24,4.5,2017-06-08T16:27:53Z,Graphic Design
65,1,0,66,6.5,2017-06-21T19:35:10Z,Graphic Design
200,6,0,11,1,2017-05-15T14:15:55Z,Graphic Design
50,18,1,38,8.5,2016-03-22T20:51:28Z,Graphic Design
90,1905,12,14,0.733333333,2016-12-09T04:41:48Z,Graphic Design
195,3360,26,16,2,2015-04-07T22:23:50Z,Graphic Design
95,941,2,26,2.5,2017-03-06T18:24:49Z,Graphic Design
100,4927,15,22,2.5,2015-04-26T12:27:22Z,Graphic Design
50,2087,95,6,0.633333333,2016-01-22T21:24:38Z,Graphic Design
20,2938,26,45,6,2016-04-06T05:29:30Z,Graphic Design
155,2911,29,37,2,2015-11-11T23:41:48Z,Graphic Design
20,1797,40,39,2.5,2015-11-17T04:16:05Z,Graphic Design
45,3192,11,18,1,2015-08-06T21:35:13Z,Graphic Design
90,1538,117,74,7.5,2017-02-06T23:07:33Z,Graphic Design
45,5072,38,44,5,2014-10-21T19:18:12Z,Graphic Design
20,1086,17,8,1,2016-11-22T16:30:46Z,Graphic Design
75,213,10,16,1.5,2016-01-18T23:47:06Z,Graphic Design
40,135,33,14,1.5,2016-03-24T21:12:01Z,Graphic Design
20,164,43,62,12,2016-07-20T19:22:32Z,Graphic Design
40,290,49,88,7.5,2016-01-06T01:33:28Z,Graphic Design
40,183,18,19,2.5,2015-09-21T17:12:21Z,Graphic Design
30,35,4,9,1,2017-06-12T13:12:54Z,Graphic Design
30,86,2,18,1.5,2017-04-20T14:26:50Z,Graphic Design
150,96,10,50,4.5,2016-07-25T17:16:46Z,Graphic Design
20,353,79,154,14.5,2015-10-25T18:55:53Z,Graphic Design
100,33,9,29,1.5,2017-05-31T18:37:31Z,Graphic Design
20,172,24,15,1,2014-12-30T12:08:21Z,Graphic Design
150,155,40,158,30,2016-12-19T14:30:40Z,Graphic Design
20,27,2,18,2,2015-05-08T21:54:13Z,Graphic Design
20,2,1,11,1,2017-03-31T16:37:49Z,Graphic Design
20,7,1,5,0.616666667,2016-08-17T19:28:32Z,Graphic Design
50,18,1,7,1,2014-09-10T14:19:56Z,Graphic Design
20,4,1,8,0.616666667,2016-11-18T01:59:31Z,Graphic Design
20,139,14,9,1.5,2013-01-24T18:40:06Z,Graphic Design
50,18,2,30,1,2015-06-17T22:35:25Z,Graphic Design
20,5,2,17,2,2015-08-04T20:39:47Z,Graphic Design
85,167,14,30,2.5,2014-10-24T12:26:37Z,Graphic Design
20,311,0,9,1,2016-07-01T18:35:17Z,Graphic Design
30,13,4,185,6.5,2017-02-03T21:32:31Z,Graphic Design
20,34,4,11,2,2015-08-09T18:31:49Z,Graphic Design
40,1522,145,37,5,2016-08-08T21:01:21Z,Graphic Design
200,6039,128,111,17,2015-02-25T10:17:52Z,Graphic Design
200,4449,100,9,1.5,2015-07-28T20:22:14Z,Graphic Design
200,6428,21,54,3,2017-06-13T16:13:33Z,Graphic Design
200,24857,35,11,1.5,2014-03-15T21:53:19Z,Graphic Design
180,2873,38,13,0.533333333,2017-01-10T15:38:21Z,Graphic Design
195,5840,57,30,4,2015-06-03T16:52:27Z,Graphic Design
20,1011,15,11,0.6,2017-05-02T21:49:34Z,Graphic Design
25,6215,86,17,2,2016-02-05T05:20:39Z,Graphic Design
20,33205,481,12,0.7,2014-06-30T03:09:27Z,Graphic Design
50,1452,10,11,1,2017-04-01T03:45:46Z,Graphic Design
20,1343,25,16,1,2017-03-14T20:52:30Z,Graphic Design
25,41,11,6,0.583333333,2016-07-20T21:40:44Z,Graphic Design
20,314,11,19,1.5,2014-12-19T05:55:57Z,Graphic Design
20,239,7,26,4,2014-04-25T02:40:11Z,Graphic Design
20,507,9,9,1,2015-04-28T17:01:32Z,Graphic Design
20,228,11,21,4,2015-07-14T23:17:08Z,Graphic Design
20,21,4,17,0.733333333,2015-04-10T19:00:00Z,Graphic Design
100,92,10,57,5.5,2015-05-01T21:29:51Z,Graphic Design
20,91,10,21,1.5,2017-05-12T17:56:59Z,Graphic Design
95,33,2,17,1.5,2017-02-17T23:41:59Z,Graphic Design
35,177,8,24,1.5,2015-08-13T21:47:01Z,Graphic Design
200,668,5,16,2.5,2015-06-08T17:56:38Z,Graphic Design
25,92,3,15,3.5,2014-10-02T17:40:19Z,Graphic Design
25,8,0,11,1.5,2016-08-30T03:11:48Z,Graphic Design
50,22,1,20,4,2014-09-01T08:23:29Z,Graphic Design
55,3,0,10,1,2017-05-02T20:44:42Z,Graphic Design
30,2,0,37,4,2017-03-08T04:12:22Z,Graphic Design
20,2,0,8,0.583333333,2017-02-26T17:17:59Z,Graphic Design
20,1,0,19,1,2017-06-02T00:18:15Z,Graphic Design
70,2,0,23,2.5,2017-02-20T16:40:15Z,Graphic Design
20,11,1,13,1.5,2015-01-07T00:46:01Z,Graphic Design
20,9,0,56,5,2015-01-29T01:45:52Z,Graphic Design
40,9,0,23,2.5,2015-08-18T18:05:55Z,Graphic Design
20,1,1,9,1,2017-02-26T19:49:26Z,Graphic Design
20,1,1,9,1,2017-02-08T22:04:43Z,Graphic Design
20,6,0,5,0.55,2015-01-12T06:46:34Z,Graphic Design
30,1,0,43,2.5,2017-01-19T22:12:04Z,Graphic Design
80,4,0,8,1,2015-06-22T23:37:56Z,Graphic Design
50,1,0,8,1,2016-12-21T19:40:11Z,Graphic Design
25,2,1,11,1,2016-06-20T19:06:10Z,Graphic Design
20,4,0,8,0.683333333,2015-08-04T18:48:18Z,Graphic Design
45,4,0,9,2,2016-02-11T21:43:10Z,Graphic Design
30,1,0,55,4.5,2016-10-19T05:05:35Z,Graphic Design
20,1,0,10,0.633333333,2017-01-23T21:55:40Z,Graphic Design
30,1,0,34,3.5,2016-06-23T03:51:13Z,Graphic Design
20,1,0,6,1,2015-07-07T00:14:56Z,Graphic Design
20,0,0,8,0.616666667,2016-01-18T17:56:36Z,Graphic Design
25,885,176,29,2.5,2016-06-27T00:03:29Z,Graphic Design
180,2863,11,27,2.5,2016-04-26T18:30:41Z,Graphic Design
20,915,5,15,1,2017-04-13T00:51:27Z,Graphic Design
75,3525,109,33,20,2013-11-19T03:05:51Z,Graphic Design
95,2035,19,23,1.5,2016-10-16T17:25:29Z,Graphic Design
195,2267,28,81,5,2016-05-24T17:13:50Z,Graphic Design
175,1197,55,98,16.5,2016-09-18T17:56:23Z,Graphic Design
100,1043,27,30,2,2016-11-23T22:57:18Z,Graphic Design
35,1356,4,11,1,2017-02-23T23:09:23Z,Graphic Design
125,1657,46,41,4,2016-04-01T00:18:17Z,Graphic Design
90,655,18,150,3.5,2017-04-25T17:12:10Z,Graphic Design
195,1282,17,19,2.5,2016-12-28T19:24:07Z,Graphic Design
20,35,13,11,1,2017-02-20T17:28:21Z,Graphic Design
135,220,13,33,2.5,2015-11-11T00:52:59Z,Graphic Design
20,481,15,66,5.5,2015-01-05T10:45:15Z,Graphic Design
100,1013,0,25,2.5,2016-03-29T22:34:30Z,Graphic Design
20,593,3,13,0.7,2015-08-11T19:07:52Z,Graphic Design
20,679,5,9,1,2016-05-30T18:02:47Z,Graphic Design
20,2346,18,55,3.5,2012-06-26T14:39:05Z,Graphic Design
30,140,6,21,2.5,2016-07-07T23:27:41Z,Graphic Design
60,528,9,20,1.5,2015-01-27T18:01:38Z,Graphic Design
20,297,27,19,1.5,2014-01-17T19:51:10Z,Graphic Design
20,228,0,7,1,2017-05-22T17:05:39Z,Graphic Design
20,1207,5,19,2,2015-04-05T18:48:19Z,Graphic Design
40,5,0,63,7,2017-02-17T20:25:49Z,Graphic Design
50,4,0,20,4.5,2017-04-27T00:51:04Z,Graphic Design
20,36,0,5,0.566666667,2015-10-15T23:12:58Z,Graphic Design
25,3,0,14,2,2017-05-01T21:00:57Z,Graphic Design
200,3,2,12,0.6,2017-03-17T17:07:38Z,Graphic Design
25,1,0,8,0.683333333,2017-05-25T11:25:50Z,Graphic Design
35,2,0,29,2.5,2017-04-17T22:36:55Z,Graphic Design
20,13,0,14,1.5,2014-06-12T05:08:01Z,Graphic Design
30,1,0,5,1,2017-04-15T18:43:37Z,Graphic Design
20,1,0,10,0.65,2017-03-07T16:53:27Z,Graphic Design
50,5,0,35,5,2014-03-31T20:24:16Z,Graphic Design
20,3,0,46,4,2015-12-22T16:22:03Z,Graphic Design
20,970,9,34,2,2015-01-20T20:39:15Z,Graphic Design
50,342,20,81,5,2013-06-07T15:38:12Z,Graphic Design
30,106,2,19,3,2017-05-09T19:00:35Z,Graphic Design
50,229,23,26,7.5,2014-04-16T15:08:48Z,Graphic Design
20,437,7,76,5,2016-04-26T23:02:01Z,Graphic Design
20,500,16,31,2,2014-12-29T21:50:46Z,Graphic Design
20,725,1,12,0.633333333,2015-03-31T19:04:00Z,Graphic Design
50,142,23,88,10.5,2015-10-30T20:53:46Z,Graphic Design
100,317,15,76,6,2015-08-07T22:16:26Z,Graphic Design
50,50,12,28,3,2016-09-27T17:20:02Z,Graphic Design
45,115,12,24,5.5,2015-06-26T18:43:13Z,Graphic Design
20,780,5,5,0.716666667,2015-02-26T18:16:34Z,Graphic Design
25,0,0,9,0.583333333,2016-12-22T00:46:38Z,Graphic Design
20,0,0,32,3.5,2017-05-25T15:31:11Z,Graphic Design
20,0,0,8,0.6,2014-12-19T23:19:47Z,Graphic Design
20,0,0,5,0.616666667,2016-10-31T16:09:48Z,Graphic Design
20,0,0,16,1.5,2017-06-19T19:26:46Z,Graphic Design
35,343,0,24,3.5,2017-07-06T03:32:48Z,Graphic Design
150,0,0,29,2,2017-07-03T17:39:57Z,Graphic Design
20,0,0,18,1,2017-03-09T16:11:36Z,Graphic Design
40,384,92,18,0.716666667,2017-06-15T10:24:09Z,Graphic Design
20,677,45,11,0.666666667,2017-05-28T16:09:00Z,Graphic Design
100,1110,183,77,10,2017-02-06T17:22:18Z,Graphic Design
20,858,25,17,3.5,2017-06-08T11:10:08Z,Graphic Design
125,1359,7,24,2.5,2017-02-01T04:40:24Z,Graphic Design
20,9847,24,35,4,2014-12-29T04:59:24Z,Graphic Design
100,2416,19,14,1,2016-08-09T17:56:53Z,Graphic Design
35,1524,5,11,1,2017-05-30T15:30:55Z,Graphic Design
50,11893,69,40,3,2013-04-25T17:04:18Z,Graphic Design
150,3381,388,57,15,2016-02-14T23:43:10Z,Graphic Design
50,1270,53,14,0.5,2017-01-16T22:00:29Z,Graphic Design
20,1753,18,15,1,2017-02-21T18:07:38Z,Graphic Design
35,3618,345,207,20.5,2014-08-13T16:37:12Z,Graphic Design
195,2489,39,12,1.5,2017-01-31T22:13:11Z,Graphic Design
55,4080,522,26,2,2013-10-01T01:11:51Z,Graphic Design
20,1602,8,16,1,2017-05-07T16:32:00Z,Graphic Design
50,7,0,28,4.5,2017-04-24T19:24:51Z,Graphic Design
30,8,0,20,3,2017-04-11T04:27:34Z,Graphic Design
30,7,2,18,2.5,2017-03-16T16:31:23Z,Graphic Design
25,57,0,12,2,2015-04-17T22:34:55Z,Graphic Design
35,91,3,34,2,2013-07-23T10:40:16Z,Graphic Design
95,11,0,10,1,2017-01-03T12:28:37Z,Graphic Design
40,6,2,46,4.5,2016-06-20T15:34:32Z,Graphic Design
40,5,0,16,1.5,2017-05-01T00:12:09Z,Graphic Design
20,5,2,20,1.5,2015-07-14T22:01:30Z,Graphic Design
50,6,0,49,3,2017-05-01T21:49:18Z,Graphic Design
20,34,0,18,1,2015-06-02T19:06:24Z,Graphic Design
30,7,0,8,2,2017-01-03T14:38:04Z,Graphic Design
200,5471,72,39,6.5,2015-03-05T22:03:28Z,Graphic Design
195,3599,43,72,5,2016-01-24T22:45:26Z,Graphic Design
200,4961,38,29,2,2015-06-20T00:03:03Z,Graphic Design
100,3377,20,15,2,2016-02-26T01:08:20Z,Graphic Design
50,1323,136,225,78.5,2016-10-11T21:40:06Z,Graphic Design
200,2599,24,77,7.5,2016-09-25T17:57:11Z,Graphic Design
20,6612,44,20,1,2014-12-19T22:46:05Z,Graphic Design
20,1675,20,12,1,2017-03-15T16:46:00Z,Graphic Design
35,5850,19,34,1,2015-05-26T17:36:32Z,Graphic Design
165,2325,155,61,8,2015-02-06T07:44:43Z,Graphic Design
20,1276,3,19,3.5,2017-04-05T21:50:14Z,Graphic Design
100,1000,1,12,1.5,2017-06-27T19:55:18Z,Graphic Design
20,86,10,78,6,2015-02-13T07:07:44Z,Graphic Design
20,11,2,15,3,2015-10-22T18:40:54Z,Graphic Design
50,42,10,32,4.5,2015-12-09T16:49:20Z,Graphic Design
105,28,6,103,12,2016-06-09T21:43:59Z,Graphic Design
200,5,3,7,1,2017-03-31T17:19:38Z,Graphic Design
35,74,1,11,1.5,2016-11-24T22:02:38Z,Graphic Design
100,27,5,202,16,2017-03-30T22:26:26Z,Graphic Design
120,13,9,7,1,2016-09-06T02:48:13Z,Graphic Design
20,27,3,54,3,2015-01-17T02:28:25Z,Graphic Design
0,1433,57,8,1,2016-01-19T17:22:59Z,Graphic Design
95,110,9,22,2.5,2016-05-27T20:34:07Z,Graphic Design
65,15,1,14,2,2017-07-03T00:56:30Z,Graphic Design
20,19,6,10,1,2015-09-30T17:30:55Z,Graphic Design
30,87,7,23,2,2014-06-17T07:51:54Z,Graphic Design
20,802,10,30,2,2015-03-22T20:27:01Z,Graphic Design
20,14,5,13,1,2016-05-17T23:40:40Z,Graphic Design
50,1132,1,29,2,2015-07-08T00:15:12Z,Graphic Design
20,347,31,11,4,2013-08-21T16:58:27Z,Graphic Design
45,219,11,25,2,2013-05-13T12:59:44Z,Graphic Design
20,30,6,23,4.5,2017-05-01T20:48:32Z,Graphic Design
35,130,6,13,1,2013-07-30T16:43:28Z,Graphic Design
20,509,4,15,0.533333333,2015-06-24T18:57:24Z,Graphic Design
40,342,2,8,0.716666667,2015-10-25T20:54:43Z,Graphic Design
20,87,8,8,1,2013-10-24T04:16:41Z,Graphic Design
30,259,3,11,1.5,2016-02-14T21:56:08Z,Graphic Design
25,72,5,17,1,2014-04-29T19:50:31Z,Graphic Design
55,363,14,19,2,2012-06-01T21:53:11Z,Graphic Design
100,23,2,9,0.616666667,2016-10-21T18:50:38Z,Graphic Design
25,78,6,16,1.5,2013-09-29T22:43:14Z,Graphic Design
20,99,10,9,1.5,2015-03-26T18:24:10Z,Graphic Design
50,14,2,26,2,2016-12-24T05:22:40Z,Graphic Design
20,282,8,28,3,2016-04-01T17:31:53Z,Graphic Design
20,113,9,48,9,2015-09-15T00:23:14Z,Graphic Design
20,66,13,13,2,2015-07-02T21:41:25Z,Graphic Design
50,52,2,19,2.5,2014-10-08T09:08:28Z,Graphic Design
40,116,1,18,2.5,2016-11-03T21:56:02Z,Graphic Design
95,623,14,30,3,2017-03-27T18:46:54Z,Graphic Design
80,827,1,15,1,2017-04-24T16:52:39Z,Graphic Design
20,5000,7,21,1,2016-07-05T18:41:46Z,Graphic Design
200,793,26,52,3,2017-03-02T00:59:33Z,Graphic Design
